gender,customer_age,country,city,customer_segment,membership_type,acquisition_channel,payment_method,preferred_device,product_category,subscription_type,annual_income,account_balance,total_spending,average_order_value,number_of_orders,days_since_last_order,website_visits,support_tickets,discount_usage,refund_amount,lifetime_value,churn,days_since_login,days_since_purchase,customer_tenure_days,subscription_duration_days,orders_per_visit,spending_per_order,refund_rate,support_tickets_per_order
Female,47.0,brazil,brasilia,new,Basic,email campaign,debitcard,mobile,groceries,,105619.21,409.6672774502656,282.0,27.587397913179288,10.0,172.0,,2.0,2.0,0.0,312.71465207829647,0,85.0,173.0,443.0,180.0,,28.2,0.0,0.2
Female,58.0,brazil,brasilia,new,Basic,,debit card,mobile,beauty,monthly,39194.78907104852,-170.9355479841352,2800.0,122.94287253146975,21.0,19.0,34.0,3.0,2.0,9.943152108797536,2794.0317804819233,0,26.0,20.0,,180.0,0.6176470588235294,133.33333333333334,0.003551125753141977,0.14285714285714285
Male,36.0,mexico,guadalajara,dormant,Basic,social media,paypal,mobile,toys,,55096.246277204475,42.26,65.31861388344109,62.63062910394867,1.0,61.0,4.0,6.0,2.0,53.715718218653095,,0,29.0,62.0,203.0,,0.25,65.31861388344109,0.8223646373529454,6.0
Male,39.0,canada,toronto,new,Premium,social media,banktransfer,desktop,fashion,annual,24033.0,519.0605464813963,593.0,134.70140894334233,4.0,32.0,32.0,1.0,5.0,25.537702445010527,588.176396211707,0,2.0,33.0,910.0,730.0,0.125,148.25,0.04306526550591994,0.25
Male,22.0,japan,,new,Basic,paid ads,credit card,desktop,home & garden,,29362.857254639715,100.0,809.6469537277944,84.28127700212241,9.0,41.0,15.0,2.0,5.0,0.0,946.1661058208451,0,10.0,42.0,1409.0,,0.6,89.96077263642161,0.0,0.2222222222222222
Male,28.0,mexico,monterrey,regular,Premium,paid ads,banktransfer,mobile,beauty,annual,41078.029877644585,200.0,2400.0,100.26224808848315,20.0,3.0,22.0,3.0,3.0,27.712531617842266,2350.9245617483884,0,1.0,4.0,1690.0,,0.9090909090909091,120.0,0.011546888174100944,0.15
Female,36.0,united states,chicago,vip,Gold,social media,gift_card,mobile,toys,annual,35507.13979889512,257.016523811133,1808.5887292254013,93.97396190259012,20.0,88.0,34.0,5.0,1.0,117.5222556141284,2193.7165033902843,0,-35.0,,1698.0,730.0,0.5882352941176471,90.42943646127006,0.06498008846072036,0.25
Male,29.0,canada,toronto,regular,Basic,affiliate,gift card,mobile,home & garden,monthly,34421.33350890649,568.7004241138864,509.3342164698829,41.02918838334489,14.0,315.0,19.0,3.0,4.0,,576.559585859788,0,95.0,316.0,2210.0,30.0,0.7368421052631579,36.38101546213449,,0.21428571428571427
Female,23.0,india,mumbai,regular,Gold,affiliate,paypal,desktop,home & garden,quarterly,42996.39896707848,72.25887512377481,325.5136093521063,126.80450819902653,3.0,29.0,22.0,0.0,1.0,46.0,342.4757055008184,0,23.0,176.0,126.0,180.0,0.13636363636363635,108.5045364507021,0.1413151360754384,0.0
Male,57.0,france,lyon,at risk,Premium,affiliate,cc,,books,quarterly,28478.550968851272,474.8292770715896,138.76471606055838,16.503830226547574,10.0,147.0,13.0,3.0,4.0,364.0040512661469,,1,95.0,,2158.0,90.0,0.7692307692307693,13.876471606055839,2.6231744034073596,0.3
,,us,new york,new,Basic,organic search,debit card,desktop,home & garden,,37390.60637273741,218.38331192175508,420.1968734482661,,13.0,40.0,15.0,,3.0,36.617393982912866,436.4856880940731,0,50.0,41.0,1658.0,,0.8666666666666667,32.32283641909739,0.0871434232302091,
Female,36.0,australia,sydney,at risk,Basic,social media,pay pal,desktop,beauty,annual,97016.0,-200.0,111.6975005481366,19.754787622699865,7.0,67.0,16.0,2.0,3.0,79.65546331499003,84.84700606397183,0,45.0,68.0,1739.0,365.0,0.4375,15.956785792590944,0.7131355932236112,0.2857142857142857
Female,47.0,mexico,mexico city,regular,Basic,paid ads,giftcard,mobile,books,annual,65221.78,982.9979945298765,1187.4264146718908,66.54490107946148,15.0,86.0,27.0,5.0,2.0,31.80396350719734,1379.3867824373863,0,87.0,87.0,1906.0,2059.0,0.5555555555555556,79.16176097812605,0.026783944768472578,0.3333333333333333
Female,37.0,brazil,rio de janeiro,dormant,Basic,referral,credit_card,desktop,home & garden,annual,18858.109844078255,200.0,173.2899039263476,36.36567752054093,5.0,264.0,20.0,2.0,,40.98222212422806,166.00161592426485,0,287.0,294.0,912.0,365.0,0.25,34.657980785269515,0.2364951517409029,0.4
Male,37.0,u.k.,birmingham,,Gold,organic search,banktransfer,mobile,groceries,monthly,39060.0,589.3016487989005,722.702834209115,63.51614635416296,11.0,108.0,27.0,6.0,2.0,,762.9116265958432,0,76.0,109.0,1949.0,30.0,0.4074074074074074,65.7002576553741,,0.5454545454545454
Female,62.0,france,toulouse,vip,Premium,affiliate,pay pal,mobile,books,monthly,17334.0,1000.0,600.0,70.00414201644149,8.0,85.0,,0.0,3.0,100.0,644.5897544356873,0,42.0,86.0,524.0,30.0,,75.0,0.16666666666666666,0.0
Female,43.0,us,austin,new,,social media,banktransfer,mobile,sports,quarterly,36221.90487188111,231.65435399419502,482.23662200291886,62.68202162105144,9.0,64.0,4.0,6.0,,31.709547569807523,571.1325465685551,0,48.0,65.0,1578.0,90.0,2.25,53.58184688921321,0.0657551627624324,0.6666666666666666
Male,33.0,italy,rome,dormant,Basic,email campaign,gift_card,,fashion,annual,38796.33451463072,130.86122847447382,93.67661102226599,24.426537906369596,4.0,147.0,16.0,3.0,2.0,0.8583533335118073,117.37076961402018,1,121.0,148.0,1226.0,365.0,0.25,23.419152755566497,0.009162941786053569,0.75
Female,21.0,united states of america,,new,Premium,referral,banktransfer,mobile,home & garden,monthly,33854.0,653.0,86.78699055807327,31.92781154546572,3.0,123.0,8.0,2.0,6.0,73.6502249382891,58.147232636347105,1,125.0,124.0,,30.0,0.375,28.92899685269109,0.8486320871906056,0.6666666666666666
Female,26.0,india,bangalore,regular,Gold,,paypal,mobile,electronics,quarterly,35615.34854259646,4.11,1010.7900234296774,142.2289170151033,8.0,18.0,45.0,2.0,1.0,0.0443089020395544,,0,18.0,19.0,722.0,,0.17777777777777778,126.34875292870967,4.383591152711556e-05,0.25
Female,,australia,brisbane,new,Premium,social media,bank_transfer,tablet,fashion,monthly,37574.934912550496,1115.5132760027277,135.60134066071745,53.9507562153261,3.0,113.0,31.0,2.0,2.0,67.02870950644845,113.4985803433673,0,109.0,114.0,385.0,180.0,0.0967741935483871,45.200446886905816,0.4943071298546984,0.6666666666666666
Male,42.0,u.s.a.,phoenix,at risk,Basic,affiliate,paypal,desktop,fashion,,38400.0,382.0,100.0,,1.0,145.0,12.0,3.0,3.0,76.53301777491147,67.44170466977266,0,,146.0,138.0,,0.08333333333333333,100.0,0.7653301777491147,3.0
Male,,canada,montreal,regular,Premium,organic search,paypal,mobile,fashion,annual,20700.0,314.46963642794265,1379.6634314846478,100.14270826783884,16.0,287.0,33.0,4.0,2.0,14.773601863358916,1287.0078747197101,0,32.0,288.0,1566.0,2190.0,0.48484848484848486,86.22896446779049,0.010708120202520066,0.25
Female,24.0,australia,melbourne,regular,Gold,organic search,cc,mobile,sports,monthly,29422.40922013118,-200.0,964.1367247598604,55.96419936551569,21.0,17.0,27.0,2.0,0.0,59.55644456090512,1112.7453732755419,1,5.0,18.0,2110.0,,0.7777777777777778,45.911272607612396,0.0617717830173298,0.09523809523809523
Female,35.0,usa,phoenix,regular,Premium,organic search,debitcard,desktop,sports,,21800.0,474.40617009705045,200.0,52.632171853563946,5.0,53.0,30.0,3.0,0.0,,170.7941604446506,1,6.0,-35.0,1303.0,,0.16666666666666666,40.0,,0.6
Male,60.0,italy,milan,regular,Gold,email campaign,banktransfer,mobile,beauty,,55265.0,-200.0,101.0256088391731,,5.0,361.0,22.0,9.0,0.0,0.0,124.7779818139646,1,,,1817.0,,0.22727272727272727,20.20512176783462,0.0,1.8
Female,42.0,canada,calgary,regular,Gold,,,mobile,books,monthly,,407.93866383321716,350.68606263036594,30.01085144408091,13.0,105.0,24.0,2.0,1.0,2.3123712604704787,380.21259671463923,0,108.0,106.0,2252.0,30.0,0.5416666666666666,26.97585097156661,0.006593849904174236,0.15384615384615385
Male,,germany,munich,new,Premium,email campaign,gift card,mobile,electronics,quarterly,193670.26273022636,-73.15521703612998,1892.0758528140082,99.38553935729608,17.0,70.0,21.0,4.0,3.0,11.19273786488407,2218.622328768921,0,71.0,71.0,1008.0,360.0,0.8095238095238095,111.2985795772946,0.005915586232041153,0.23529411764705882
Female,24.0,mexico,guadalajara,regular,Gold,paid ads,pay pal,mobile,sports,,17328.0,444.3934248280819,200.0,26.4340711814832,6.0,4.0,23.0,3.0,3.0,,153.25773265859718,0,3.0,5.0,794.0,,0.2608695652173913,33.333333333333336,,0.5
Female,53.0,mexico,mexico city,regular,Premium,organic search,gift_card,mobile,groceries,quarterly,20937.42413261864,-179.78750864321614,290.2606646455,53.137739391591104,5.0,111.0,27.0,4.0,0.0,30.65537604718941,340.62443318706494,0,134.0,112.0,1072.0,90.0,0.18518518518518517,58.052132929100004,0.10561326345968824,0.8
Female,52.0,india,bangalore,regular,Basic,affiliate,giftcard,tablet,fashion,annual,38407.14373365132,175.61305085929743,216.82897090996948,10.152580668334855,22.0,434.0,24.0,0.0,2.0,3.248135640911359,209.09759119695744,0,,435.0,2256.0,365.0,0.9166666666666666,9.855862314089523,0.014980173669966049,0.0
Female,60.0,france,,dormant,Basic,referral,banktransfer,mobile,beauty,monthly,44520.773592087964,500.0,1500.0,,15.0,14.0,17.0,3.0,2.0,167.2557292918728,1522.4086905101503,0,10.0,15.0,2091.0,30.0,0.8823529411764706,100.0,0.1115038195279152,0.2
Female,34.0,us,new york,regular,Basic,social media,giftcard,desktop,toys,,,277.08144890904464,477.84,79.41425500066785,7.0,9.0,26.0,4.0,4.0,51.614575166300455,441.8671108461978,0,2.0,10.0,974.0,,0.2692307692307692,68.26285714285714,0.10801643890486451,0.5714285714285714
,,germany,berlin,vip,Gold,social media,giftcard,desktop,fashion,monthly,,687.984216923644,311.6988849117853,29.979003514482223,10.0,36.0,36.0,3.0,0.0,20.707121593170363,344.5386101025437,0,21.0,,1118.0,60.0,0.2777777777777778,31.16988849117853,0.0664330948730559,0.3
Male,45.0,spain,valencia,regular,Basic,organic search,credit card,desktop,toys,monthly,,-132.27871675710517,97.25363194902017,18.585870398295164,5.0,20.0,28.0,0.0,2.0,43.97474996726093,97.38465236488625,0,6.0,21.0,363.0,60.0,0.17857142857142858,19.450726389804036,0.45216563213096506,0.0
Female,21.0,germany,munich,regular,Basic,email campaign,debit_card,desktop,fashion,quarterly,22212.608733344096,1030.0,785.0287835137635,84.19876999814869,8.0,6.0,23.0,1.0,3.0,72.77883948936692,979.7546970239777,0,11.0,7.0,570.0,90.0,0.34782608695652173,98.12859793922044,0.09270849810577796,0.125
Male,56.0,canada,calgary,new,Premium,social media,paypal,tablet,toys,quarterly,70933.72458398531,21.347579784945385,787.6399026699734,64.74601232396229,15.0,218.0,24.0,2.0,2.0,37.83965597452747,,1,46.0,219.0,1326.0,90.0,0.625,52.50932684466489,0.04804182196236768,0.13333333333333333
Male,29.0,japan,tokyo,at risk,Premium,social media,dc,desktop,electronics,monthly,89100.0,538.0925548477386,707.2635131756182,87.28019343218507,8.0,38.0,29.0,3.0,,58.245375831274345,769.8765460500305,0,48.0,,1084.0,30.0,0.27586206896551724,88.40793914695227,0.08235314666488618,0.375
Male,33.0,uk,london,,Gold,paid ads,bank transfer,tablet,groceries,monthly,52131.0,306.97741584652823,2397.0,112.36348950335723,22.0,16.0,31.0,1.0,4.0,0.1921876647759309,2409.3515672438707,0,4.0,17.0,2180.0,180.0,0.7096774193548387,108.95454545454545,8.017841667748473e-05,0.045454545454545456
Male,25.0,us,,vip,Premium,organic search,debit card,mobile,fashion,,26900.0,740.9255326848166,246.32116464459767,74.56711885664038,4.0,13.0,42.0,1.0,4.0,12.0,282.3813233025892,0,1.0,14.0,204.0,,0.09523809523809523,61.58029116114942,0.048716885604670204,0.25
Male,21.0,mexico,,dormant,Basic,-,gift_card,desktop,electronics,monthly,25298.406397020433,-166.7328278680352,386.2427015323113,66.36219672836242,6.0,18.0,23.0,4.0,3.0,49.8947853752357,,0,11.0,19.0,920.0,30.0,0.2608695652173913,64.37378358871855,0.1291798788101158,0.6666666666666666
Male,26.0,india,bangalore,regular,Premium,email campaign,credit card,mobile,fashion,annual,91276.86308432363,568.8029479518281,886.1693328887534,84.58025522437983,11.0,89.0,25.0,4.0,1.0,56.073531068122755,1121.818209088167,0,24.0,90.0,1752.0,365.0,0.44,80.56084844443212,0.0632763163732298,0.36363636363636365
,44.0,india,chennai,vip,Platinum,email campaign,bank_transfer,tablet,electronics,annual,71042.0,-200.0,943.0,185.12204969226843,6.0,15.0,47.0,0.0,0.0,15.0,889.6661322323589,0,8.0,16.0,157.0,1825.0,0.1276595744680851,157.16666666666666,0.015906680805938492,0.0
Male,42.0,spain,barcelona,new,,,credit_card,desktop,groceries,quarterly,,-67.20933643045826,198.05633448396227,39.47815498007073,5.0,131.0,21.0,1.0,3.0,63.55482597567894,148.46501440832054,0,112.0,132.0,752.0,360.0,0.23809523809523808,39.61126689679246,0.3208926699631782,0.2
Female,29.0,mexico,monterrey,dormant,Basic,email campaign,credit card,mobile,books,,55331.4711823478,-200.0,418.219117886842,124.08448194047037,3.0,302.0,,5.0,4.0,42.730390494130184,433.58299093311183,1,348.0,303.0,487.0,,,139.40637262894734,0.10217225532404234,1.6666666666666667
Female,,germany,munich,regular,Premium,referral,giftcard,mobile,beauty,annual,68930.0,814.5316180302451,171.0,29.103164992092292,1139.0,76.0,44.0,1.0,3.0,,171.40250653757815,1,46.0,77.0,1176.0,1825.0,25.886363636363637,0.15013169446883232,,0.000877963125548727
Male,42.0,spain,valencia,new,Premium,organic search,giftcard,desktop,beauty,monthly,42165.0,275.74236196688366,329.21703482984566,36.427926103020795,9.0,569.0,18.0,3.0,2.0,42.89837028857991,326.5378961805346,0,278.0,658.0,1064.0,30.0,0.5,36.579670536649516,0.13030422411389417,0.3333333333333333
Male,34.0,germany,hamburg,dormant,,organic search,pay pal,mobile,toys,,17000.0,175.19813332551604,268.2574908638744,162.2776075136432,2.0,39.0,15.0,5.0,3.0,26.661219571192902,273.9591505630622,1,26.0,40.0,-33.0,,0.13333333333333333,134.1287454319372,0.09938667317484891,2.5
Female,,germany,hamburg,vip,Platinum,email campaign,pay pal,desktop,fashion,,43688.95860794893,-200.0,581.5753165222062,112.58507554860867,5.0,10.0,44.0,3.0,0.0,41.0,572.5190241043805,0,16.0,11.0,157.0,,0.11363636363636363,116.31506330444124,0.07049817768260545,0.6
,19.0,australia,brisbane,new,Gold,social media,bank_transfer,desktop,electronics,monthly,31556.259081463537,800.0,914.4074382598076,158.9195185835911,5.0,342.0,30.0,4.0,1.0,0.0,1169.2067525669834,1,69.0,343.0,912.0,180.0,0.16666666666666666,182.88148765196152,0.0,0.8
,38.0,japan,kyoto,dormant,Basic,paid ads,debit card,,toys,,43665.79126005892,123.88824772664464,230.61,33.80145235199243,7.0,511.0,18.0,5.0,4.0,10.0,253.21877724668815,1,74.0,512.0,159.0,,0.3888888888888889,32.94428571428572,0.04336325397857855,0.7142857142857143
Male,56.0,mexico,monterrey,regular,Gold,organic search,bank_transfer,mobile,groceries,,33767.38917604145,53.85409779627458,526.0,,10.0,57.0,24.0,3.0,3.0,37.38722733021226,,0,28.0,58.0,495.0,,0.4166666666666667,52.6,0.07107837895477616,0.3
Male,52.0,germany,munich,dormant,Basic,affiliate,bank_transfer,,beauty,,28582.529504685735,399.0,0.0,55.139078407840444,0.0,182.0,18.0,6.0,6.0,,,0,213.0,,359.0,,0.0,,,
,45.0,italy,milan,regular,Premium,,paypal,mobile,sports,monthly,30020.17036310685,899.4008257045704,1860.325397002694,,19.0,86.0,34.0,1.0,3.0,12.113372835710054,2383.4712858263024,0,88.0,87.0,1666.0,150.0,0.5588235294117647,97.91186300014179,0.006511426901566142,0.05263157894736842
Female,,australia,,at risk,Premium,social media,bank transfer,mobile,home & garden,quarterly,67200.0,495.18824464903514,166.9298977365403,55.521310162401505,3.0,59.0,15.0,7.0,3.0,62.533708693942465,136.10236279404364,0,33.0,60.0,653.0,90.0,0.2,55.64329924551344,0.37461059727381646,2.3333333333333335
Female,36.0,spain,madrid,dormant,Basic,affiliate,gift card,mobile,fashion,,29428.600342328245,75.02759179619552,205.39713751664232,65.59017010848588,3.0,51.0,19.0,2.0,3.0,13.209549367649698,203.15185741927195,0,65.0,52.0,372.0,,0.15789473684210525,68.46571250554744,0.0643122369053434,0.6666666666666666
Female,30.0,u.s.a.,austin,vip,Platinum,referral,banktransfer,mobile,home & garden,annual,68700.0,-200.0,121.99,,10.0,95.0,39.0,3.0,1.0,15.744514134909576,108.26617820319066,0,,96.0,1304.0,1825.0,0.2564102564102564,12.199,0.1290639735626656,0.3
Male,48.0,mexico,guadalajara,regular,Premium,paid ads,debit_card,desktop,groceries,annual,42900.33010798454,10.508477126058827,1485.9621302743396,148.36828709784012,11.0,17.0,23.0,1.0,2.0,0.0,1694.4451782219578,1,19.0,18.0,1853.0,365.0,0.4782608695652174,135.08746638857633,0.0,0.09090909090909091
Female,65.0,italy,naples,regular,Premium,email campaign,,mobile,beauty,quarterly,76332.1293065401,333.08475764159095,688.8028167994648,39.763265151230215,16.0,100.0,33.0,1.0,0.0,37.42559899259611,721.7214152886592,0,2.0,101.0,1060.0,540.0,0.48484848484848486,43.05017604996655,0.054334271114765256,0.0625
Male,38.0,u.k.,leeds,new,Premium,social media,bank transfer,desktop,toys,,,316.0,95.77821286033496,56.81182212342094,2.0,37.0,26.0,5.0,2.0,26.593546674904456,76.22493700323867,0,1.0,38.0,81.0,,0.07692307692307693,47.88910643016748,0.2776575786988583,2.5
,49.0,france,lyon,regular,Platinum,referral,debit_card,desktop,books,monthly,68644.964138454,1122.2534553041678,2776.0,103.76445566942363,28.0,7.0,45.0,3.0,1.0,6.666231114081445,2634.2449053748956,0,13.0,8.0,2265.0,90.0,0.6222222222222222,99.14285714285714,0.0024013800843232873,0.10714285714285714
Male,41.0,italy,milan,dormant,Basic,email campaign,gift_card,desktop,beauty,,32807.59521050604,100.0,423.0,144.82089204754266,3.0,36.0,19.0,4.0,6.0,38.0,415.5940632708658,0,45.0,37.0,681.0,,0.15789473684210525,141.0,0.08983451536643026,1.3333333333333333
Male,33.0,brazil,sao paulo,new,Premium,paid ads,dc,mobile,books,,,424.96596444259836,391.0643519201582,,6.0,46.0,43.0,4.0,2.0,89.41588216975383,315.02079094382066,1,25.0,47.0,476.0,,0.13953488372093023,65.17739198669302,0.22864748916825192,0.6666666666666666
Male,36.0,italy,naples,at risk,Premium,paid ads,bank transfer,desktop,groceries,monthly,21293.30535090784,503.6909097703577,1013.5500224970451,105.49363217406231,11.0,19.0,24.0,5.0,,39.0,1081.3818571936822,0,13.0,20.0,2136.0,30.0,0.4583333333333333,92.14091113609501,0.038478613915785984,0.45454545454545453
Male,42.0,united states of america,houston,dormant,Premium,referral,giftcard,desktop,electronics,monthly,23416.37079083611,276.0,252.09269211656743,37.84983417517221,7.0,17.0,18.0,,5.0,100.0,196.8869207945452,1,8.0,18.0,1418.0,30.0,0.3888888888888889,36.013241730938205,0.3966794878518735,
Female,51.0,britain,birmingham,at risk,Basic,referral,paypal,desktop,beauty,monthly,33190.117951754786,-200.0,98.83106842053625,48.717739449901714,2.0,83.0,12.0,1.0,3.0,138.4998477595723,33.38303587560554,1,95.0,84.0,341.0,30.0,0.16666666666666666,49.41553421026813,1.4013796468357638,0.5
Male,32.0,india,bangalore,new,Premium,paid ads,gift card,desktop,,monthly,45923.66267546177,187.76789481205506,106.9509306322827,40.74815920203803,3.0,128.0,19.0,5.0,4.0,61.83673920802878,107.40458046453502,0,117.0,129.0,246.0,,0.15789473684210525,35.6503102107609,0.5781785987504405,1.6666666666666667
,36.0,france,,dormant,Premium,referral,creditcard,mobile,beauty,annual,79301.75555221766,,128.27083109939997,62.66448953079967,2.0,17.0,10.0,8.0,,75.70461010496027,90.95267318563002,0,,18.0,248.0,365.0,0.2,64.13541554969999,0.5901934949364681,4.0
Female,26.0,united states of america,new york,at risk,Basic,social media,dc,mobile,groceries,,34903.0,842.0,258.0,37.7912681873563,6.0,22.0,28.0,4.0,2.0,400.0,13.685332264705352,0,14.0,23.0,1466.0,,0.21428571428571427,43.0,1.550387596899225,0.6666666666666666
Female,35.0,australia,melbourne,vip,Platinum,paid ads,paypal,desktop,fashion,annual,73219.01,257.11088174556494,487.4647357672159,27.83497361425476,21.0,4.0,41.0,0.0,1.0,3.9476163484959272,560.3659315317257,0,2.0,5.0,2053.0,2190.0,0.5121951219512195,23.21260646510552,0.008098260363968305,0.0
